file,has_rawtext,date_search_begin,year_nav,has_caption
S0165-2370(24)00206-7__FULL.xml,False,20240601.0,2024.0,True
S0165-2370(24)00214-6__FULL.xml,False,20240601.0,2024.0,True
S0165-2370(24)00222-5__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00223-7__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00226-2__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00227-4__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00244-4__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00247-X__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00250-X__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00261-4__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00265-1__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00270-5__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00274-2__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00282-1__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00293-6__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00294-8__FULL.xml,False,20240801.0,2024.0,True
S0165-2370(24)00302-4__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00306-1__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00314-0__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00341-3__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00345-0__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00347-4__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00364-4__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00365-6__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00368-1__FULL.xml,False,20240901.0,2024.0,True
S0165-2370(24)00393-0__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00406-6__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00407-8__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00410-8__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00417-0__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00423-6__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00425-X__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00429-7__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00436-4__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00440-6__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00452-2__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00456-X__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00458-3__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00460-1__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00461-3__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00465-0__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00483-2__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00487-X__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00489-3__FULL.xml,False,20241101.0,2024.0,True
S0165-2370(24)00494-7__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00499-6__FULL.xml,False,20241001.0,2024.0,True
S0165-2370(24)00507-2__FULL.xml,False,20241101.0,2024.0,True
S0165-2370(24)00519-9__FULL.xml,False,20250101.0,2025.0,True
S0165-2370(24)00529-1__FULL.xml,False,20250101.0,2025.0,True
S0165-2370(24)00535-7__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00536-9__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00537-0__FULL.xml,False,20250101.0,2025.0,True
S0165-2370(24)00539-4__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00540-0__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00559-X__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00562-X__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00563-1__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00565-5__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00577-1__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00579-5__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00592-8__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(24)00596-5__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00001-4__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00003-8__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00004-X__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00013-0__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00016-6__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00017-8__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00018-X__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00023-3__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00031-2__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00034-8__FULL.xml,False,20250301.0,2025.0,True
S0165-2370(25)00037-3__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00040-3__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00042-7__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00043-9__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00050-6__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00069-5__FULL.xml,False,20250501.0,2025.0,True
S0165-2370(25)00074-9__FULL.xml,False,20250601.0,2025.0,True
S0165-2370(25)00081-6__FULL.xml,False,20250601.0,2025.0,True
S0165-2370(25)00091-9__FULL.xml,False,20250601.0,2025.0,True
S0165-2370(25)00092-0__FULL.xml,False,20250601.0,2025.0,True
S0165-2370(25)00100-7__FULL.xml,False,20250601.0,2025.0,True
S0165-2370(25)00101-9__FULL.xml,False,20250601.0,2025.0,True
S0165-2370(25)00105-6__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00109-3__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00136-6__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00137-8__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00139-1__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00144-5__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00151-2__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00156-1__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00159-7__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00164-0__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00165-2__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00166-4__FULL.xml,False,20250801.0,2025.0,True
S0165-2370(25)00174-3__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00184-6__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00190-1__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00194-9__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00196-2__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00200-1__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00206-2__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00207-4__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00209-8__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00211-6__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00212-8__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00213-X__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00214-1__FULL.xml,False,20250901.0,2025.0,True
S0165-2370(25)00221-9__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00232-3__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00235-9__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00236-0__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00238-4__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00253-0__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00255-4__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00261-X__FULL.xml,False,20251001.0,2025.0,True
S0165-2370(25)00294-3__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00295-5__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00312-2__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00331-6__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00332-8__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00338-9__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00342-0__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00353-5__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00354-7__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00357-2__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00358-4__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00359-6__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00360-2__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00361-4__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00362-6__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00377-8__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00384-5__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00385-7__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00388-2__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00393-6__FULL.xml,False,20251101.0,2025.0,True
S0165-2370(25)00396-1__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00398-5__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00405-X__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00406-1__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00410-3__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00413-9__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00421-8__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00425-5__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00427-9__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00430-9__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00444-9__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00453-X__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00459-0__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00460-7__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00468-1__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00469-3__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00470-X__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00472-3__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00475-9__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00476-0__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00478-4__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00482-6__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00483-8__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00485-1__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00488-7__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00489-9__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00493-0__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00494-2__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00501-7__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00511-X__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00512-1__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00515-7__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00519-4__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00522-4__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(25)00526-1__FULL.xml,False,20260101.0,2026.0,True
S0165-2370(98)00103-X__FULL.xml,False,19990201.0,1999.0,True
S0165-2370(99)00012-1__FULL.xml,False,19990701.0,1999.0,True
S0165-2370(99)00025-X__FULL.xml,False,19990601.0,1999.0,True
S0165-2370(99)00084-4__FULL.xml,False,20000301.0,2000.0,True
S0165-9936(11)00084-7__FULL.xml,False,20110601.0,2011.0,True
S0165-9936(18)30008-6__FULL.xml,False,20180801.0,2018.0,True
S0165-9936(19)30305-X__FULL.xml,False,20191001.0,2019.0,True
S0165-9936(19)30629-6__FULL.xml,False,20200301.0,2020.0,True
S0165-9936(20)30125-4__FULL.xml,False,20200601.0,2020.0,True
S0165-9936(20)30193-X__FULL.xml,False,20200901.0,2020.0,True
S0165-9936(21)00296-X__FULL.xml,False,20211201.0,2021.0,True
S0165-9936(23)00527-7__FULL.xml,False,20240101.0,2024.0,True
S0165-9936(23)00559-9__FULL.xml,False,20240101.0,2024.0,True
S0165-9936(24)00315-7__FULL.xml,False,20240901.0,2024.0,True
S0165-9936(24)00483-7__FULL.xml,False,20241201.0,2024.0,True
S0165-9936(24)00527-2__FULL.xml,False,20241201.0,2024.0,True
S0165-9936(25)00109-8__FULL.xml,False,20250801.0,2025.0,True
S0165-9936(25)00138-4__FULL.xml,False,20250801.0,2025.0,True
S0165-9936(25)00329-2__FULL.xml,False,20251201.0,2025.0,True
S0165-9936(25)00331-0__FULL.xml,False,20251201.0,2025.0,True
S0166-445X(24)00330-8__FULL.xml,False,20241201.0,2024.0,True
S0166-5162(12)00040-7__FULL.xml,False,20120901.0,2012.0,True
S0166-5162(15)30055-0__FULL.xml,False,20151001.0,2015.0,True
S0166-5162(16)30461-X__FULL.xml,False,20161115.0,2016.0,True
S0166-5162(18)30161-7__FULL.xml,False,20180801.0,2018.0,True
S0166-5162(22)00092-1__FULL.xml,False,20220601.0,2022.0,True
S0166-5162(22)00120-3__FULL.xml,False,20220701.0,2022.0,True
S0167-1987(23)00341-0__FULL.xml,False,20240301.0,2024.0,True
S0167-2738(06)00525-X__FULL.xml,False,20061201.0,2006.0,True
S0167-2738(11)00193-7__FULL.xml,False,20110602.0,2011.0,True
S0167-2738(15)30225-3__FULL.xml,False,20160801.0,2016.0,True
S0167-2738(23)00160-1__FULL.xml,False,20231015.0,2023.0,True
S0167-5729(16)00003-0__FULL.xml,False,20160301.0,2016.0,True
S0167-577X(06)00927-X__FULL.xml,False,20070401.0,2007.0,True
S0167-577X(09)00778-2__FULL.xml,False,20100115.0,2010.0,True
S0167-577X(11)00282-5__FULL.xml,False,20110630.0,2011.0,True
S0167-577X(21)00804-1__FULL.xml,False,20211001.0,2021.0,True
S0167-577X(22)01016-3__FULL.xml,False,20221001.0,2022.0,True
S0167-7322(15)30799-6__FULL.xml,False,20151201.0,2015.0,True
S0167-7322(16)33958-7__FULL.xml,False,20170401.0,2017.0,True
S0167-7322(19)30627-0__FULL.xml,False,20190915.0,2019.0,True
S0167-7322(19)32194-4__FULL.xml,False,20190901.0,2019.0,True
S0167-7322(21)00318-4__FULL.xml,False,20210701.0,2021.0,True
S0167-7322(21)02545-9__FULL.xml,False,20211215.0,2021.0,True
S0167-7322(21)02570-8__FULL.xml,False,20211215.0,2021.0,True
S0167-7322(21)02671-4__FULL.xml,False,20220201.0,2022.0,True
S0167-7322(21)03054-3__FULL.xml,False,20220215.0,2022.0,True
S0167-7322(21)03124-X__FULL.xml,False,20220215.0,2022.0,True
S0167-7322(22)00040-X__FULL.xml,False,20220315.0,2022.0,True
S0167-7322(22)00440-8__FULL.xml,False,20220515.0,2022.0,True
S0167-7322(23)00430-0__FULL.xml,False,20230601.0,2023.0,True
S0167-7322(24)00089-8__FULL.xml,False,20240215.0,2024.0,True
S0167-7322(24)01363-1__FULL.xml,False,20240815.0,2024.0,True
S0167-7322(24)01980-9__FULL.xml,False,20241101.0,2024.0,True
S0167-7322(24)02189-5__FULL.xml,False,20241115.0,2024.0,True
S0167-7322(24)02883-6__FULL.xml,False,20250215.0,2025.0,True
S0167-7322(25)00636-1__FULL.xml,False,20250515.0,2025.0,True
S0167-7322(25)01503-X__FULL.xml,False,20251101.0,2025.0,True
S0167-7322(25)01939-7__FULL.xml,False,20251115.0,2025.0,True
S0167-7799(15)00048-7__FULL.xml,False,20150501.0,2015.0,True
S0167-7799(22)00152-4__FULL.xml,False,20230201.0,2023.0,True
S0167-7799(24)00309-3__FULL.xml,False,20250301.0,2025.0,True
S0167-7799(24)00311-1__FULL.xml,False,20250301.0,2025.0,True
S0168-1605(22)00435-4__FULL.xml,False,20230102.0,2023.0,True
S0168-1656(11)00573-6__FULL.xml,False,20120220.0,2012.0,True
S0168-1656(14)00338-1__FULL.xml,False,20141010.0,2014.0,True
S0168-1656(22)00085-2__FULL.xml,False,20220520.0,2022.0,True
S0168-1656(22)00200-0__FULL.xml,False,20221110.0,2022.0,True
S0168-1656(23)00095-0__FULL.xml,False,20230610.0,2023.0,True
S0168-1656(24)00108-1__FULL.xml,False,20240610.0,2024.0,True
S0168-1656(24)00328-6__FULL.xml,False,20250201.0,2025.0,True
S0168-3659(16)30025-6__FULL.xml,False,20160310.0,2016.0,True
S0168-3659(20)30674-X__FULL.xml,False,20210210.0,2021.0,True
S0168-583X(03)02057-3__FULL.xml,False,20040301.0,2004.0,True
S0168-874X(23)00166-X__FULL.xml,False,20240201.0,2024.0,True
S0168-9002(23)00396-0__FULL.xml,False,20231001.0,2023.0,True
S0169-1317(10)00169-9__FULL.xml,False,20100701.0,2010.0,True
S0169-1317(17)30190-4__FULL.xml,False,20170801.0,2017.0,True
S0169-1317(20)30204-0__FULL.xml,False,20200701.0,2020.0,True
S0169-1317(20)30403-8__FULL.xml,False,20201115.0,2020.0,True
S0169-1317(21)00408-7__FULL.xml,False,20220101.0,2022.0,True
S0169-1317(24)00240-0__FULL.xml,False,20240915.0,2024.0,True
S0169-409X(07)00251-7__FULL.xml,False,20080214.0,2008.0,True
S0169-409X(16)30096-5__FULL.xml,False,20161215.0,2016.0,True
S0169-409X(25)00163-2__FULL.xml,False,20251101.0,2025.0,True
S0169-4332(06)00718-5__FULL.xml,False,20061230.0,2006.0,True
S0169-4332(09)01619-5__FULL.xml,False,20100215.0,2010.0,True
S0169-4332(11)00308-4__FULL.xml,False,20110515.0,2011.0,True
S0169-4332(12)01342-6__FULL.xml,False,20121115.0,2012.0,True
S0169-4332(14)00473-5__FULL.xml,False,20140601.0,2014.0,True
S0169-4332(14)02588-4__FULL.xml,False,20150501.0,2015.0,True
S0169-4332(16)30213-6__FULL.xml,False,20160430.0,2016.0,True
S0169-4332(17)32277-8__FULL.xml,False,20180101.0,2018.0,True
S0169-4332(17)32599-0__FULL.xml,False,20180101.0,2018.0,True
S0169-4332(18)31269-8__FULL.xml,False,20180901.0,2018.0,True
S0169-4332(18)32879-4__FULL.xml,False,20190215.0,2019.0,True
S0169-4332(20)30277-4__FULL.xml,False,20200501.0,2020.0,True
S0169-4332(20)31863-8__FULL.xml,False,20201101.0,2020.0,True
S0169-4332(21)02930-5__FULL.xml,False,20220315.0,2022.0,True
S0169-4332(22)00011-3__FULL.xml,False,20220430.0,2022.0,True
S0169-4332(22)00133-7__FULL.xml,False,20220530.0,2022.0,True
S0169-4332(22)01787-1__FULL.xml,False,20221101.0,2022.0,True
S0169-4332(22)02262-0__FULL.xml,False,20221215.0,2022.0,True
S0169-4332(23)00415-4__FULL.xml,False,20230515.0,2023.0,True
S0169-4332(23)01933-5__FULL.xml,False,20231201.0,2023.0,True
S0169-4332(23)02333-4__FULL.xml,False,20240115.0,2024.0,True
S0169-4332(23)02441-8__FULL.xml,False,20240130.0,2024.0,True
S0169-4332(23)02563-1__FULL.xml,False,20240201.0,2024.0,True
S0169-4332(24)02386-9__FULL.xml,False,20250301.0,2025.0,True
S0169-4332(24)02790-9__FULL.xml,False,20250315.0,2025.0,True
S0169-4332(25)02144-0__FULL.xml,False,20260115.0,2026.0,True
S0169-4332(25)02260-3__FULL.xml,False,20260115.0,2026.0,True
S0169-4332(25)02356-6__FULL.xml,False,20260130.0,2026.0,True
S0169-4332(25)02853-3__FULL.xml,False,20260228.0,2026.0,True
S0169-4332(25)02985-X__FULL.xml,False,20260228.0,2026.0,True
S0169-7439(11)00215-2__FULL.xml,False,20120115.0,2012.0,True
S0169-7722(24)00153-0__FULL.xml,False,20241101.0,2024.0,True
S0169-7722(24)00189-X__FULL.xml,False,20250201.0,2025.0,True
S0169-7722(25)00181-0__FULL.xml,False,20251101.0,2025.0,True
S0195-9255(21)00092-5__FULL.xml,False,20210901.0,2021.0,True
S0196-8904(06)00286-X__FULL.xml,False,20070301.0,2007.0,True
S0196-8904(07)00113-6__FULL.xml,False,20070901.0,2007.0,True
S0196-8904(07)00408-6__FULL.xml,False,20080601.0,2008.0,True
S0196-8904(09)00095-8__FULL.xml,False,20090701.0,2009.0,True
S0196-8904(09)00504-4__FULL.xml,False,20100501.0,2010.0,True
S0196-8904(10)00101-9__FULL.xml,False,20101001.0,2010.0,True
S0196-8904(10)00228-1__FULL.xml,False,20101201.0,2010.0,True
S0196-8904(12)00448-7__FULL.xml,False,20130301.0,2013.0,True
S0196-8904(13)00743-7__FULL.xml,False,20140201.0,2014.0,True
S0196-8904(14)00486-5__FULL.xml,False,20140901.0,2014.0,True
S0196-8904(14)00513-5__FULL.xml,False,20140901.0,2014.0,True
S0196-8904(14)00630-X__FULL.xml,False,20141101.0,2014.0,True
S0196-8904(14)00664-5__FULL.xml,False,20141101.0,2014.0,True
S0196-8904(14)00752-3__FULL.xml,False,20141201.0,2014.0,True
S0196-8904(15)00384-2__FULL.xml,False,20150715.0,2015.0,True
S0196-8904(15)00673-1__FULL.xml,False,20151001.0,2015.0,True
S0196-8904(15)00762-1__FULL.xml,False,20151115.0,2015.0,True
S0196-8904(15)01026-2__FULL.xml,False,20160115.0,2016.0,True
S0196-8904(15)01146-2__FULL.xml,False,20160301.0,2016.0,True
S0196-8904(15)01173-5__FULL.xml,False,20160301.0,2016.0,True
S0196-8904(16)30061-9__FULL.xml,False,20160501.0,2016.0,True
S0196-8904(16)30374-0__FULL.xml,False,20160715.0,2016.0,True
S0196-8904(16)30488-5__FULL.xml,False,20160815.0,2016.0,True
S0196-8904(16)30755-5__FULL.xml,False,20170601.0,2017.0,True
S0196-8904(16)30867-6__FULL.xml,False,20161115.0,2016.0,True
S0196-8904(16)30901-3__FULL.xml,False,20161201.0,2016.0,True
S0196-8904(16)30954-2__FULL.xml,False,20170201.0,2017.0,True
S0196-8904(16)31074-3__FULL.xml,False,20170201.0,2017.0,True
S0196-8904(16)31180-3__FULL.xml,False,20170301.0,2017.0,True
S0196-8904(17)30008-0__FULL.xml,False,20170315.0,2017.0,True
S0196-8904(17)30106-1__FULL.xml,False,20170501.0,2017.0,True
S0196-8904(17)30257-1__FULL.xml,False,20170615.0,2017.0,True
S0196-8904(17)30282-0__FULL.xml,False,20170615.0,2017.0,True
S0196-8904(17)30342-4__FULL.xml,False,20171001.0,2017.0,True
S0196-8904(17)30383-7__FULL.xml,False,20170715.0,2017.0,True
S0196-8904(17)30415-6__FULL.xml,False,20170801.0,2017.0,True
S0196-8904(17)30460-0__FULL.xml,False,20170815.0,2017.0,True
S0196-8904(17)30555-1__FULL.xml,False,20170915.0,2017.0,True
S0196-8904(17)30571-X__FULL.xml,False,20170915.0,2017.0,True
S0196-8904(17)30591-5__FULL.xml,False,20170915.0,2017.0,True
S0196-8904(17)30694-5__FULL.xml,False,20171001.0,2017.0,True
S0196-8904(17)30835-X__FULL.xml,False,20171115.0,2017.0,True
S0196-8904(17)30928-7__FULL.xml,False,20171201.0,2017.0,True
S0196-8904(17)31009-9__FULL.xml,False,20180101.0,2018.0,True
S0196-8904(17)31100-7__FULL.xml,False,20180115.0,2018.0,True
S0196-8904(17)31128-7__FULL.xml,False,20180115.0,2018.0,True
S0196-8904(17)31168-8__FULL.xml,False,20180301.0,2018.0,False
S0196-8904(18)30096-7__FULL.xml,False,20180401.0,2018.0,True
S0196-8904(18)30100-6__FULL.xml,False,20180501.0,2018.0,True
S0196-8904(18)30183-3__FULL.xml,False,20180501.0,2018.0,True
S0196-8904(18)30241-3__FULL.xml,False,20180515.0,2018.0,True
S0196-8904(18)30317-0__FULL.xml,False,20180601.0,2018.0,True
S0196-8904(18)30321-2__FULL.xml,False,20180601.0,2018.0,True
S0196-8904(18)30416-3__FULL.xml,False,20180615.0,2018.0,True
S0196-8904(18)30452-7__FULL.xml,False,20180715.0,2018.0,True
S0196-8904(18)30551-X__FULL.xml,False,20180901.0,2018.0,True
S0196-8904(18)30658-7__FULL.xml,False,20180901.0,2018.0,True
S0196-8904(18)30680-0__FULL.xml,False,20180901.0,2018.0,True
S0196-8904(18)30829-X__FULL.xml,False,20181001.0,2018.0,True
S0196-8904(18)30884-7__FULL.xml,False,20181015.0,2018.0,True
S0196-8904(18)31207-X__FULL.xml,False,20190115.0,2019.0,True
S0196-8904(18)31293-7__FULL.xml,False,20190115.0,2019.0,True
S0196-8904(18)31405-5__FULL.xml,False,20190215.0,2019.0,True
S0196-8904(19)30033-0__FULL.xml,False,20190301.0,2019.0,True
S0196-8904(19)30142-6__FULL.xml,False,20190401.0,2019.0,True
S0196-8904(19)30169-4__FULL.xml,False,20190401.0,2019.0,True
S0196-8904(19)30679-X__FULL.xml,False,20190915.0,2019.0,True
S0196-8904(19)30740-X__FULL.xml,False,20190915.0,2019.0,True
S0196-8904(19)30757-5__FULL.xml,False,20190915.0,2019.0,True
S0196-8904(19)30853-2__FULL.xml,False,20191001.0,2019.0,True
S0196-8904(19)30914-8__FULL.xml,False,20191015.0,2019.0,True
S0196-8904(19)31037-4__FULL.xml,False,20191115.0,2019.0,True
S0196-8904(20)30090-X__FULL.xml,False,20200301.0,2020.0,True
S0196-8904(20)30118-7__FULL.xml,False,20200315.0,2020.0,True
S0196-8904(20)30170-9__FULL.xml,False,20200401.0,2020.0,True
S0196-8904(20)30245-4__FULL.xml,False,20200415.0,2020.0,True
S0196-8904(20)30295-8__FULL.xml,False,20200501.0,2020.0,True
S0196-8904(20)30346-0__FULL.xml,False,20200601.0,2020.0,True
S0196-8904(20)30398-8__FULL.xml,False,20200601.0,2020.0,True
S0196-8904(20)30405-2__FULL.xml,False,20200615.0,2020.0,True
S0196-8904(20)30426-X__FULL.xml,False,20200615.0,2020.0,True
S0196-8904(20)30653-1__FULL.xml,False,20201001.0,2020.0,True
S0196-8904(20)30666-X__FULL.xml,False,20200915.0,2020.0,True
S0196-8904(20)30738-X__FULL.xml,False,20201001.0,2020.0,True
S0196-8904(20)30835-9__FULL.xml,False,20201101.0,2020.0,True
S0196-8904(20)30865-7__FULL.xml,False,20201115.0,2020.0,True
S0196-8904(20)30942-0__FULL.xml,False,20201201.0,2020.0,True
S0196-8904(20)31056-6__FULL.xml,False,20201215.0,2020.0,True
S0196-8904(20)31291-7__FULL.xml,False,20210201.0,2021.0,True
S0196-8904(20)31295-4__FULL.xml,False,20210201.0,2021.0,True
S0196-8904(20)31317-0__FULL.xml,False,20210201.0,2021.0,True
S0196-8904(21)00277-6__FULL.xml,False,20210601.0,2021.0,True
S0196-8904(21)00702-0__FULL.xml,False,20210915.0,2021.0,True
S0196-8904(21)00811-6__FULL.xml,False,20211001.0,2021.0,True
S0196-8904(21)00814-1__FULL.xml,False,20211001.0,2021.0,True
S0196-8904(21)01055-4__FULL.xml,False,20211201.0,2021.0,True
